case_id,min,max,duration_hours
2397d948-a8a1-4257-b6ff-d4014604397f,2020-10-13 14:26:42.198900,2020-11-11 04:47:45.399592,686.3508890811111
239aa9ce-eb39-4650-b299-e3818695a23d,2022-05-07 08:24:50.461612,2022-06-09 07:00:16.946797,790.5906903291667
23a499c5-2404-484e-aea8-419fb172ceba,2022-11-05 10:02:18.362638,2022-12-10 02:29:04.998144,832.4462876405555
23a51cba-e308-4e3f-947f-d5402daef54e,2022-01-28 00:26:24.856301,2022-03-02 13:32:05.890436,805.0947317041666
23a635d1-dfbb-42d0-af4a-05013f9587a4,2021-02-27 20:59:58.904102,2021-04-03 17:09:41.771655,836.161907653611
23b42c05-5e47-4650-ae14-a1f2890cfeef,2022-06-03 06:47:58.208336,2022-07-15 01:16:38.599404,1002.4778864077778
23b49c27-8a41-42ca-a097-3f003fca662f,2022-11-12 05:45:59.365409,2022-12-24 07:52:00.180991,1010.1002265505556
23b844c3-9d08-49da-b7b1-bfe378ec8b7a,2021-08-19 22:47:27.866670,2021-09-18 06:36:45.435518,703.8215469022222
23bb8c9b-6e41-44d1-990d-7048fb259241,2021-06-09 03:23:02.431742,2021-07-14 02:07:42.951616,838.7445888538889
23bdacc1-4f2b-4f71-b44c-050dd5f29c48,2023-02-28 20:35:21.541878,2023-03-30 13:58:43.713254,713.3894920488889
23bdc4bb-3068-4149-97aa-1eaca8dae88f,2022-09-09 08:54:56.303889,2022-10-14 04:51:00.100330,835.9343879002778
23be3420-3978-4004-96e3-995f0cde7e02,2020-09-09 20:26:12.795317,2020-10-21 20:34:30.038662,1008.1381231513889
23bfed53-89a4-4894-9605-9d2ab1ff46fe,2020-09-13 15:08:08.549322,2020-10-17 18:54:24.900012,819.771208525
23c4ebf5-0f02-4fbf-9e75-44881f5e4123,2021-08-24 11:49:36.756016,2021-09-24 15:21:41.267238,747.5345864505555
23c5ab77-5750-499f-8f85-43f3911baf6a,2022-08-06 09:21:02.524570,2022-09-07 13:25:47.315192,772.0791085061112
23c6bc97-8e5d-49ec-b127-f2992c7daa5a,2021-09-27 21:32:24.053308,2021-11-09 18:55:20.347709,1029.3823040002778
23c6ebb1-d1cb-4ac1-a125-84a258287590,2020-08-12 06:45:29.709614,2020-09-11 17:59:54.397004,731.2401909416667
23c779a1-d983-48a2-860d-33e9b683f3d9,2023-01-08 09:40:43.338109,2023-02-13 14:48:27.669114,869.1289808347223
23ca342b-e670-4bb5-8766-4a45d4878ce0,2020-04-19 13:45:17.200570,2020-05-23 09:57:59.350199,812.2117082302778
23d066bb-ee80-41ed-b8e3-66f151ccc2e0,2020-11-07 04:09:17.669819,2020-12-15 08:23:11.740771,916.2316863755556
23d124ab-abf6-43aa-898b-96b39f6bcc4f,2021-09-07 08:31:09.008099,2021-10-15 10:56:33.901823,914.42358159
23d251fd-5407-46fc-bfe1-c4c7fc4d97cb,2020-10-13 15:12:20.588006,2020-11-23 15:44:46.075633,984.5404132297223
23d31a0c-8db1-4096-bd32-97fadebb37ea,2021-10-02 12:02:02.408400,2021-11-09 04:32:25.559395,904.5064308319444
23d5a9a7-3967-4ede-b16d-6625d9035759,2021-06-05 15:41:13.114408,2021-07-08 05:59:37.154303,782.306677748611
23d6d0b6-8e34-403e-9a07-09d3ed2109e5,2021-01-04 09:37:50.444454,2021-02-03 15:44:45.325761,726.1152448075
23da6adf-30e4-48a7-afdf-b00d80e055d1,2023-02-19 20:21:33.632281,2023-03-16 11:22:41.344978,591.0188090825
23daa0e5-8f83-47b1-9d2b-3fc5860599f9,2021-05-28 08:14:27.001663,2021-07-05 06:19:39.522619,910.0868113766667
23df2e29-3b75-4114-954f-6d55d1fecd28,2022-10-28 21:30:54.156234,2022-12-06 19:20:09.398608,933.8209006594445
23e063b7-7c9f-4060-84b4-ed1d3fbd178e,2021-07-17 20:54:09.611679,2021-08-25 13:37:10.990129,928.7170495694445
23e222a6-9de6-4642-a36e-802c52ed0168,2021-04-22 19:52:19.551508,2021-05-29 14:49:56.198687,882.9601797719445
23e24033-b1ae-4b18-adbc-5354573eddaf,2021-06-24 14:12:02.896959,2021-08-04 01:26:10.243957,971.2353741661111
23e30004-c4f3-4aff-8a3c-62db3e2f377e,2021-07-24 22:56:19.909877,2021-08-27 08:29:22.762734,801.5507924602779
23e90742-20b2-4520-b1a7-fe3d8c05ce60,2020-12-02 12:07:08.118318,2021-01-13 06:06:47.757428,1001.9943441972222
23ec977e-f8b9-4279-8f0c-8523204fe94c,2022-12-31 10:35:16.490235,2023-02-01 20:58:24.898977,778.3856690949999
23ed1db0-565e-4468-89db-7a4a57dc2ce8,2021-11-25 03:38:26.360927,2021-12-25 11:23:11.595055,727.7458983688889
23ee9cce-97c7-402b-8635-b7b623c84e82,2021-05-18 11:25:35.574360,2021-06-24 12:14:35.641376,888.8166852822222
23f3513a-2d24-4cb6-83e9-7170bc20f277,2021-02-02 11:37:03.575011,2021-03-11 21:55:04.283391,898.3001967722223
23f6310d-7275-4f59-97d1-017fa381e277,2021-03-21 02:34:08.983064,2021-04-30 12:47:16.861174,970.2188550305556
23f74f14-abe4-4f92-b273-4d35e5fd70ca,2023-01-28 06:15:46.240257,2023-02-25 16:20:06.001949,682.0721560255556
23faeeeb-15fd-4a4e-bb9d-90a1741e4b98,2020-07-22 03:47:57.601430,2020-08-23 16:14:34.224176,780.4435063183333
23fb0f85-47c8-42d7-a1e2-7b20cbdaff13,2022-09-01 03:09:55.179312,2022-10-06 10:57:01.871147,847.7851921763889
23fc1e2f-4634-4904-8539-d92404069a7e,2022-07-07 16:50:44.899326,2022-08-07 07:16:30.215312,734.4292544405556
23fcbf2f-b4d2-46a0-b49f-9a69bb251434,2021-08-16 10:43:48.499532,2021-09-13 15:14:08.354542,676.5055152805555
24007fd0-832a-4848-a11b-ebc3988c2f9f,2022-11-20 22:40:56.977759,2022-12-30 02:42:38.971653,940.0283316372222
24027225-2923-4d0c-8c1f-7d603a98d1ee,2022-07-10 22:13:37.146662,2022-08-11 11:57:57.856691,757.7390861191667
2408b61a-90e2-487e-9fe8-409d43b5e2b0,2021-07-03 01:21:34.629296,2021-08-03 21:53:39.028226,764.5345552583334
240a7b00-d73a-4776-9549-0616c012c302,2022-02-20 02:49:56.625966,2022-03-31 03:45:48.373769,936.9310410563888
240abb58-2a87-4ace-9b23-c3df9e9ec302,2022-08-13 09:18:09.670322,2022-09-21 04:07:06.709845,930.8158443119444
240c3443-e4f5-4551-92b1-e1a6f72d382e,2020-07-04 15:43:16.640981,2020-08-11 04:47:08.893194,901.0645145036111
240d479c-fb9b-4191-baa1-2e4f13323d2c,2020-11-20 00:52:54.139443,2020-12-23 22:17:13.609730,813.4054084130555
2410cfc2-a6bd-41f9-9173-a63066ca7805,2023-02-26 09:47:43.897253,2023-04-12 07:43:08.775221,1077.9235772133334
2410e25a-9f87-49f1-966a-1c204c9bb793,2022-04-18 00:53:35.319661,2022-05-19 23:59:19.269912,767.0955417363889
2411f07a-39eb-47ca-9785-d2cc47602488,2020-10-04 15:05:43.453675,2020-11-14 00:53:56.661583,969.8036688633333
24124ecc-19fa-4bc3-8bcf-e313c1a24885,2021-11-07 18:36:50.825321,2021-12-18 13:05:15.046944,978.4733948952778
24165aa0-a607-4426-8210-3d35396a6c87,2020-11-07 06:46:34.141444,2020-12-16 11:50:50.090780,941.0710970377777
24168e77-90ce-4906-8e00-b5f9859efc3b,2021-04-14 19:40:49.549554,2021-05-21 08:54:59.286023,877.2360379080556
24173da6-1784-4009-a7b5-9a2bf9a86ed8,2020-05-17 17:35:50.967457,2020-06-22 10:32:22.417149,856.942069358889
24183a7f-ab46-4e67-a780-a7000474618f,2022-04-20 06:51:56.938534,2022-05-29 11:02:41.695624,940.1790991916666
2419e441-6b14-4348-92f7-019ffa5bf326,2021-09-11 01:09:33.147853,2021-10-20 22:40:18.506263,957.5125995583332
241ce1f2-573f-4ef5-a643-3e908c73ce51,2022-10-06 16:19:19.692884,2022-11-06 05:32:06.508747,733.2130044063889
241d2dae-1ddc-4c65-a775-3a214098d8cf,2022-08-15 08:30:53.501884,2022-09-21 01:50:43.424012,881.3305339244444
241eccca-c92a-4c9a-943e-b9a3a410e5a6,2021-03-11 14:54:49.902118,2021-04-20 06:31:53.051664,951.6175415405556
2420cc93-c523-4721-9b26-9e4902790030,2021-02-13 14:40:57.273781,2021-03-19 04:40:54.692558,805.9992829936111
242183f3-6536-41d1-b6b0-7f6723c749c7,2020-11-04 12:08:19.033303,2020-12-12 10:46:48.374796,910.6414837480555
242239a5-a451-46ec-b41e-7e04ad9c3ae7,2021-08-08 11:15:48.313867,2021-09-11 12:26:24.235296,817.1766448413889
242566db-ee29-465e-90e3-1bd3ff4e7bda,2022-11-30 11:31:08.782714,2023-01-11 01:42:49.550798,998.194657801111
2425a5fb-62be-41d6-82a9-dfe24e314b15,2021-01-15 02:08:34.240030,2021-02-10 12:39:29.986801,634.5154852141666
2426920a-3be7-41be-a371-8b72c9b72d9c,2022-05-30 08:37:41.493320,2022-07-02 14:28:14.497683,797.8425012119444
24271575-e76c-4873-b99e-0544984cc9b5,2022-10-10 19:05:11.522021,2022-11-16 09:15:05.830351,878.1650856472222
242769dc-1840-46da-ad66-0d4a2f7a662a,2022-03-21 11:18:32.997493,2022-04-28 09:01:12.674915,909.7110215061111
242a836c-6c06-4ae8-9bb2-a97dc090466e,2022-10-21 08:37:43.941149,2022-11-26 18:29:40.448784,873.8656965652779
242b9d60-921f-4451-b0a1-4d3382ec7a81,2020-07-14 17:00:27.640908,2020-08-14 09:12:10.793509,736.1953201669444
242cc6ba-4521-4d13-9fe7-13f4e58a79b5,2022-12-17 01:35:04.845327,2023-01-21 10:55:13.696326,849.3357919441667
242cd895-bf9d-4d46-a01e-11cd22f81a65,2021-09-05 16:52:41.639906,2021-10-14 19:14:39.569054,938.3660914300001
242cfd99-56e1-45c3-8fcc-01a5811e6bd7,2020-09-23 10:05:25.716784,2020-10-27 03:54:01.854429,809.8100382347222
242e08b7-b195-4da6-bbbe-3bc52acfa112,2020-09-17 14:01:45.179834,2020-10-27 05:02:57.387862,951.0200577855555
242fefcc-0ae3-4faf-9dc2-659236783d86,2020-10-14 10:13:19.155942,2020-11-18 08:49:54.211540,838.6097376661111
242ffc18-d1ee-46e0-a778-0f311e5dee11,2020-11-11 19:52:34.960556,2020-12-14 01:55:35.721210,774.0502112927778
2433a0c7-7fbb-462c-aa7c-6697d47a43c8,2020-10-10 18:09:36.513679,2020-11-12 11:25:38.399829,785.2671905972222
24346434-5fb3-48cc-ad10-29f5ba29b969,2021-01-01 06:43:06.021979,2021-02-09 12:18:52.353814,941.5962032875
2436c5e0-6824-4f06-9940-7f15f829b198,2021-09-25 19:30:30.188436,2021-11-02 12:51:04.714782,905.342923985
24384d4d-bb60-417c-aa29-f5f423089b87,2022-06-18 04:11:23.954600,2022-08-02 21:55:06.997903,1097.7286231397222
243c84c8-3f95-4e7a-a2e0-ed1aadbfd590,2022-10-18 04:47:09.763900,2022-11-17 22:56:45.046280,738.1598006611111
24426ab9-bee6-4550-b028-7202dfa48bb9,2022-03-13 07:05:40.525441,2022-04-19 21:31:58.451976,902.4383129263889
2445206e-4deb-4ba2-9bc8-38056e223fdd,2021-10-23 08:37:01.594194,2021-12-07 02:56:17.654852,1074.3211279605555
244527c5-9691-4d15-bd84-ae0f2af1d53b,2022-02-06 00:29:49.975095,2022-03-09 04:23:42.076941,747.8978060683334
24493234-125a-43dc-95c7-7d885e96e5ec,2020-11-26 22:48:45.349879,2021-01-05 18:23:41.460273,955.5822528872222
244c49fe-1f53-4d3f-8cef-5634b252666e,2021-09-24 18:58:33.450362,2021-10-31 09:50:31.609670,878.8661553633333
244c52af-b9be-4821-9572-e3ba2121276c,2020-12-31 07:39:03.950285,2021-02-01 18:52:07.504258,779.2176538813889
244d75af-6186-496d-a1ed-041fba5811d8,2020-05-24 11:38:54.083005,2020-06-21 03:58:32.118179,664.3272319927778
24503a7c-0643-45ab-ad9e-051bb1853943,2022-10-10 14:40:11.904467,2022-11-11 07:58:15.540121,761.3010099038889
24525cf1-5e3d-4932-9c80-60b1720c6660,2020-11-28 19:49:29.038106,2021-01-08 09:43:30.614176,973.9004377972223
245381be-9bef-4e73-8279-ad8ee8b4973e,2023-02-01 12:45:34.619386,2023-03-03 09:29:15.862734,716.7281231522222
2453af9b-3ced-4a2f-bb49-4dc50f6e0c1b,2021-11-03 17:04:29.541936,2021-12-13 02:00:29.922651,944.9334390875
245489ee-1a39-41f1-9f4d-266c08bae31e,2022-01-20 03:51:51.289131,2022-02-20 11:03:29.005646,751.1938101430555
245964c7-26e6-48e2-8c32-f2df52b3b5e4,2021-06-14 17:28:02.319121,2021-07-28 06:16:21.174341,1044.805237561111
245b5848-4449-4fc3-86fe-6939cfd00920,2021-07-18 01:39:06.136680,2021-08-13 17:04:50.262901,639.4289239502779
245bbcdb-71c0-41f8-91fb-247f0d1ee989,2021-11-22 04:05:46.415312,2021-12-26 06:58:39.855198,818.8815110794444
245c2197-a64e-4317-adfd-700f2c279494,2022-09-01 02:16:17.596288,2022-09-29 13:49:15.859045,683.5495174325
2460f1ed-4216-4a95-ba8c-fb6ab025485d,2020-04-18 22:01:37.567108,2020-05-25 14:44:56.458447,880.7219142608333
24614225-3fc0-4196-9622-effc0dadea3b,2023-03-04 03:13:13.205873,2023-04-12 20:12:53.151117,952.9944292344444
2462fa38-7b24-49e9-a3ca-f5fab45d1ec6,2020-04-09 21:36:56.767236,2020-05-07 08:06:06.943108,658.4861599644445
24675a97-743d-4eca-b303-301380d86856,2022-10-02 11:02:15.886491,2022-11-04 19:04:19.266125,800.0342721205556
24684519-a9ce-4dda-b0df-5a0f15e42e0f,2022-11-28 16:06:29.280382,2023-01-04 22:38:27.256217,894.5327710652779
2470ff43-3295-45b1-b39c-74184853fe36,2022-10-14 23:30:04.265014,2022-11-13 07:05:38.470183,703.5928347691668
24732a49-0e47-4047-854f-037cbec4b5d9,2020-09-11 06:46:32.899426,2020-10-18 14:46:49.263126,896.0045454722223
2475ad05-595f-4693-ae22-780d474ba2af,2021-04-03 06:13:32.656456,2021-05-09 08:40:21.247996,866.4468309833334
2479383f-4011-479a-b484-41a6b87caf76,2021-08-17 13:38:25.327326,2021-09-21 06:38:10.087244,832.9957666438889
247cbb79-77d2-4da3-98e2-ac94d247feb2,2022-09-05 16:37:40.550513,2022-10-11 21:03:27.257266,868.4296407647223
247e4ef0-db77-491f-bdca-dc0686c10ab5,2021-01-16 21:14:43.214298,2021-02-17 03:14:27.986210,749.9957699755556
247fe59a-84ce-4ae7-a29b-b42376f562a0,2021-04-23 02:55:59.418368,2021-05-25 09:59:08.061096,775.0524007577777
24804e05-09f0-4495-a49e-33d7a657f92f,2021-02-23 20:13:56.095183,2021-03-26 20:43:24.084796,744.4911082258333
248060d1-d121-443e-9942-b182366c0cdb,2021-07-26 07:12:44.513613,2021-09-02 01:09:27.279030,905.9452126158333
24821aea-8dd7-4d9a-9ac3-c4706b604b8a,2020-08-12 01:20:39.054438,2020-09-17 07:02:06.424610,869.6909361588889
24847303-a7fa-4eba-8732-d1304a46f96d,2022-02-24 01:58:58.605398,2022-04-01 07:00:50.183442,869.0309939011112
2486b07c-6515-4f86-81e2-b8c9484659a3,2022-02-26 01:06:26.963633,2022-03-30 14:42:38.558987,781.6032209316667
24871f91-922e-4141-83bb-70fd0ba118ac,2020-05-22 22:03:24.717072,2020-06-24 19:46:05.972070,789.7114597216666
24894f8c-d06e-43a0-a950-80ca62de9cdf,2023-02-14 17:07:59.116463,2023-03-28 08:52:15.824984,999.7379745891667
248d1ecc-6957-4fbe-bed0-da90f1a053a7,2022-05-04 21:44:57.465248,2022-06-04 02:03:11.892095,724.3040074575
248eeef6-34dc-477c-bc18-9c28ee1bc249,2022-02-18 13:56:05.547476,2022-03-22 05:59:22.498049,760.0547084925
248f345a-01c0-46cc-bd44-87911a15f096,2021-12-14 15:19:12.287085,2022-01-20 10:51:59.795458,883.5465301036112
24907128-6dd0-4fce-abc0-4efab2be8f32,2021-01-30 12:36:38.116919,2021-03-06 12:26:04.490893,839.8239927705556
24936114-b09d-42f8-8f55-a8fdb91be1e3,2020-10-14 16:39:50.596579,2020-11-18 18:50:18.513589,842.1744213916667
24944dbf-6b56-4bbc-91f0-7cb85194530d,2022-08-21 11:11:25.382118,2022-09-16 22:54:43.578104,635.7217211072222
2494eac5-1a9f-4ee8-994b-27fc7a52fcb7,2021-01-04 15:41:24.607932,2021-02-07 09:43:54.609776,810.0416671788889
2496dd78-bfbe-4f67-a202-f58fd66c886e,2021-05-07 07:04:00.001304,2021-06-16 21:50:36.127373,974.7767016858334
249d6810-6158-4189-a666-98766411081b,2020-11-19 22:17:44.539085,2020-12-24 10:25:06.871496,828.1228701141666
249d813c-b7ad-429f-b81b-5b3483030003,2020-05-06 07:35:07.230279,2020-06-10 06:23:25.442129,838.8050588472222
24a07a7e-c3bd-4803-aa24-06e0ca65d652,2021-03-20 03:08:41.649512,2021-04-24 02:44:54.280694,839.6035086616666
24a493b4-e4c3-4194-8479-85fe6cc29f3c,2022-03-01 04:33:40.192311,2022-04-04 11:28:32.473448,822.9145225380555
24a5a460-e952-4f9e-a013-df55edeed3cc,2020-10-02 08:39:12.411276,2020-11-05 23:29:30.366077,830.8383207780556
24a73c85-7bf1-420a-808a-91f801d10761,2021-08-10 00:14:15.824940,2021-09-15 19:47:35.077520,883.5553479388889
24ac5c88-3af2-4d09-9b0a-a1689ec79dd4,2021-07-20 12:16:21.727948,2021-08-23 21:01:26.209447,824.7512448608334
24ad5548-c1a3-420c-887f-29eb82d31147,2021-11-16 06:06:19.124222,2021-12-24 23:55:01.838819,929.8118651658333
24adbaf4-76b6-4cdc-86ec-94a84dd19c11,2021-08-10 01:03:30.235097,2021-09-15 04:09:23.186165,867.0980419633333
24af408f-7c5c-429c-b433-339ad1bb829b,2022-10-26 15:26:00.178088,2022-11-30 01:45:00.930235,826.3168755963889
24af5deb-daec-473c-94a2-5777c32f5607,2020-04-27 19:32:13.321959,2020-06-04 08:46:13.356521,901.2333429338889
24b1107b-b274-4b53-a70e-4af972be120a,2021-07-30 17:46:58.713293,2021-09-11 12:08:33.071875,1026.3595440505555
24bc2548-ad8e-4fc9-8d81-35bb94115d15,2021-07-02 21:46:48.644060,2021-08-05 16:20:52.958085,810.5678650069445
24bccdcd-4cf6-48fd-b715-5f46f016f25e,2022-11-09 13:23:52.818102,2022-12-15 09:29:30.236097,860.0937272208333
24bd1ad1-d2e8-430c-a8bd-7e67e0f2ae49,2022-04-14 08:03:21.443591,2022-05-19 04:41:11.691217,836.6306243405555
24be54f0-d774-478f-a594-8aaf46fb66c7,2021-08-07 20:22:07.482007,2021-09-11 23:18:22.174546,842.9374145941666
24c0238c-5b6a-47c5-b52b-be550c2efd42,2020-10-25 08:34:30.181613,2020-12-03 01:46:23.588809,929.1981686655556
24c1091e-1fb6-482d-8ee5-2f8bbb5c5190,2023-04-07 01:17:54.288395,2023-05-14 22:31:58.242593,909.2344317216666
24c341a6-fb4f-48ec-9166-41377846b35a,2020-10-05 11:58:18.711139,2020-11-05 16:48:16.790649,748.8327998638889
24c829fd-7a8a-4b7f-bec7-41dd5cdfc77e,2022-02-06 15:46:02.884315,2022-03-22 17:27:11.594625,1057.6857528638889
24c8a7ff-58aa-4cb7-8c0f-7e10f8289aed,2022-02-17 13:30:59.935262,2022-03-28 14:23:24.080173,936.8733735863889
24c99584-aa77-4de9-a52a-ed6ce33f5904,2022-05-17 09:05:44.943165,2022-06-19 02:34:21.393350,785.4767917180556
24c9f01d-864b-4308-95c4-1cd955c7552d,2021-02-01 12:22:53.840902,2021-03-16 14:38:03.427916,1034.2526630594443
24cdce6c-6252-4b0b-9e34-47a677f28b0f,2021-10-07 00:50:51.958680,2021-11-15 14:38:11.269971,949.7886975808333
24ce9c2a-ca0a-4bf8-ac30-91fb26192189,2022-08-19 20:18:20.919466,2022-10-01 19:08:41.485168,1030.8390460283333
24cf5e4a-6680-4f18-897f-464ea93c22f8,2021-01-01 07:52:47.906205,2021-02-04 22:19:00.644730,830.4368718124999
24d272b8-e80a-47a4-85f7-1f8dbcd662d8,2021-08-02 11:41:03.899726,2021-09-09 16:59:46.931917,917.3119533863888
24d3c245-1bba-48a0-9766-6be73ade478f,2020-06-15 04:49:49.135826,2020-07-17 00:57:08.742508,764.1221129672223
24d7cb8d-3c62-4565-88a8-3fd888902027,2021-08-13 09:51:24.700175,2021-09-18 03:44:03.325847,857.87739602
24ddb665-0d2b-4561-9a3f-10b73799db5f,2022-07-04 06:37:05.826741,2022-08-09 16:35:30.432993,873.9735017366668
24e02fec-9fe0-409d-a3c0-fa56b624e455,2020-10-13 07:20:31.718633,2020-11-11 05:30:32.058900,694.1667611852777
24e31c5e-6cc6-4aac-ae96-00f00d68af48,2021-03-23 00:40:20.475031,2021-04-30 15:50:26.044478,927.1682137352778
24e8402e-78ec-43a0-982b-d28ac89f056c,2022-10-19 23:56:39.801896,2022-11-28 03:30:09.376438,939.5582151505555
24e8c39d-5704-4870-a64c-4d154b2b1bdd,2022-12-24 14:56:15.369532,2023-01-23 06:01:32.465709,711.0880822713889
24ea0487-5bd2-4564-ae92-72d15022c0ce,2022-01-26 02:04:38.539619,2022-03-02 14:33:58.397238,852.4888493386112
24eb7ee7-f27a-4907-95f6-48f5535db372,2021-05-20 02:12:04.488336,2021-06-15 11:19:42.966428,633.1273550255555
24ebe616-b3a1-4fc6-990b-6a5c263aaf54,2020-11-02 19:34:52.924415,2020-12-04 19:52:00.759437,768.2855097283334
24ec84e5-00b4-4599-95d0-5776bc35d868,2022-08-31 03:28:17.852979,2022-10-09 06:56:53.833705,939.4766613127778
24f2b6dd-60f5-4b4f-ba95-1d5418aa35cc,2022-08-26 18:47:49.156193,2022-09-23 20:43:55.551680,673.9351098574999
24f2c3da-3c6f-46d2-8cc7-9e168df2f1a4,2022-11-23 07:00:33.557942,2022-12-23 06:11:50.466625,719.1880301897222
24f392e1-2f5e-4e6e-bbf7-c8d85e8c9678,2021-11-20 00:31:22.032246,2021-12-29 18:03:00.253076,953.5272835638889
24fa526e-e04d-49b4-adb4-8cb28023f2c4,2020-07-21 05:30:06.179583,2020-08-26 10:52:09.340470,869.3675446908334
24faf219-8b10-4eb3-93f5-8afe35b3b6b0,2021-11-14 23:35:07.204212,2021-12-23 05:40:59.436421,918.0978422802777
24fb7444-85c7-41ec-8971-7dae28cc6f35,2023-01-10 09:12:42.163993,2023-02-08 23:49:41.251247,710.6164131261111
25002410-a6c5-45a7-b392-b3a6c164445a,2021-01-18 15:35:04.380747,2021-02-20 07:16:02.772506,783.6828865997221
25013b96-9399-4d61-b154-fee93e669049,2020-05-28 02:16:17.687760,2020-07-07 22:13:14.945660,979.9492383055556
25015480-3a16-435b-b53a-06ffcd422281,2022-07-30 03:03:04.192323,2022-09-02 12:07:22.606755,825.0717817866666
2505da9d-93e9-4dce-872f-33e0e82a0b84,2020-06-25 13:17:20.114526,2020-07-27 11:07:25.926853,765.834947868611
250892a0-d5f1-4960-8589-5a3b43317b94,2023-04-04 08:09:00.850497,2023-05-06 04:29:56.618986,764.3488245802778
250bacb4-7e8a-4e86-abef-ae2128ef0ba0,2022-12-19 20:22:27.451517,2023-01-23 10:04:13.410626,829.6960997525
250d7508-e7f9-42f7-9af0-d44f33027aca,2022-12-20 18:31:43.533927,2023-01-24 22:27:32.139381,843.9301681816668
25102ae2-2b39-45de-b7d0-974de2bbf1b3,2020-10-15 22:33:32.800702,2020-11-19 11:40:05.364282,829.1090454388889
25102c3a-d8ad-4975-87c7-ec5f15197c4d,2022-01-19 07:52:29.318299,2022-02-25 03:41:34.854760,883.8182045725
2510b89c-a5f2-4b52-8536-4f795d17695f,2020-10-04 11:10:41.765700,2020-11-09 22:37:28.896479,875.4464252163889
2511a82f-f931-4a49-b027-2b6ed17946d3,2021-04-14 11:09:44.807944,2021-05-16 04:24:21.576469,761.2435468125001
2512db9a-7645-4b41-b0c2-eb11c930d8d4,2022-10-28 20:15:52.900549,2022-12-06 18:11:17.659482,933.9235441480555
25138574-a911-44b0-a7aa-520b61d4c490,2023-01-02 14:59:34.515455,2023-02-11 08:08:12.784489,953.1439636205556
2515b2e5-6816-46e1-bd4d-223715b77d1d,2020-09-03 00:49:26.071196,2020-10-10 06:46:47.630377,893.9559886613889
25182a8d-4f22-4eb1-93f0-daec3443ab2b,2023-01-07 23:21:24.631204,2023-02-12 00:46:23.003472,841.416214518889
251b9b10-2cda-49ac-b405-c8bd660ea9c7,2021-10-21 09:58:12.991038,2021-11-28 23:25:31.537181,925.4551517063888
251c4b5a-c30f-4aa3-a5fb-4979c06cce61,2020-07-11 09:55:19.256227,2020-08-15 05:04:10.193033,835.1474824461111
252083ab-9f57-4dd2-8122-9df3167806a7,2020-10-27 01:54:26.602002,2020-11-25 19:25:47.347583,713.5224293280556
2523c4cf-4bf6-4a94-a3c7-9e57b3ed09d6,2020-05-23 16:18:22.922086,2020-06-27 19:53:43.212785,843.5889696386112
25249839-6855-4af5-a894-dd2a74d6a33c,2022-01-14 15:55:48.776804,2022-02-08 15:58:13.743201,600.0402684436111
2525183a-fa4d-4771-87fc-e10b5fa572a9,2022-09-29 06:46:16.202069,2022-11-05 01:36:16.664100,882.8334616752777
2525f8d5-92c8-42a1-b88e-53a495501e91,2022-09-12 10:17:09.092506,2022-10-22 16:09:27.436895,965.8717623302778
2526184f-6385-416e-abe3-90ef4d7f878b,2022-03-19 00:03:44.365536,2022-04-29 20:44:21.557855,1004.6769978663889
25264e26-3cf7-4f4a-bdb4-684f4eefd2df,2020-09-22 05:59:35.774468,2020-10-27 03:18:55.207001,837.3220645925
252686a1-58bc-4df7-b92c-7d5c874f87ea,2021-10-10 03:06:28.292853,2021-11-14 20:51:04.410265,857.7433659477778
252a5137-5621-4ddb-908b-9ac98e430457,2020-06-08 10:57:06.647616,2020-07-20 00:46:08.064805,997.8170603302779
252f7d9a-1ace-49eb-b102-a7e531f2e88c,2023-03-13 01:17:51.554234,2023-04-20 23:11:49.155919,933.8993338013889
2530e8db-419c-4afb-86f7-8e99e9c85ca3,2022-10-05 07:13:38.770940,2022-11-14 20:21:17.316412,973.1273737422222
253238e9-2174-4a57-954b-323bc02267f9,2021-11-09 06:32:00.258677,2021-12-11 23:32:02.292480,785.0005649452778
2532c48a-deb7-4c55-ba3a-88db2f506de8,2021-05-28 00:15:23.578969,2021-07-02 11:15:53.634974,851.0083488902778
2534b518-1f71-4a90-ade9-347b9b02231b,2022-11-23 13:53:32.081108,2023-01-09 10:07:27.885036,1124.2321677577777
2535f925-5552-4cd1-a897-2e36780a89f2,2020-09-14 08:58:44.124741,2020-10-14 07:26:11.519865,718.4576097566667
25389965-ff74-42e1-bb2c-2c3f5bc0e73d,2022-04-13 16:33:59.923143,2022-05-30 07:33:29.970720,1118.9916798825
2538e720-4659-4931-9a41-f97afc311637,2022-12-08 20:49:48.835714,2023-01-14 13:54:59.906147,881.0864084536112
253b2ce8-0e53-4a08-b7cf-5b674ee1912f,2022-06-19 21:25:10.763793,2022-07-27 13:36:01.458402,904.1807485025
253b3124-44c2-409c-b860-58ad0627c785,2022-05-01 12:15:34.724130,2022-06-06 14:38:11.562553,866.3768995619445
253cce7f-c88b-41f9-bdd5-c7ee7ddff0e1,2022-12-26 13:51:46.333128,2023-01-28 16:35:43.729271,794.7326100397222
253d6e1a-c70f-47a8-b6c9-f7325405a719,2020-11-03 22:03:41.911568,2020-12-11 03:30:13.323374,893.442058835
253e2551-3de3-4e0f-bd06-a22c35f3009e,2022-06-19 07:20:09.218740,2022-07-26 09:29:32.352167,890.1564259519445
